V2,V3,value
Brønderslev,Ballerup,28
Brønderslev,Randers,26
Brønderslev,Thisted,21
Brønderslev,Viborg,20
Brønderslev,Esbjerg,19
Brønderslev,Odense,17
Brønderslev,Horsens,16
Brønderslev,Favrskov,15
Brønderslev,Holstebro,13
Brønderslev,Ikast-Brande,13
Brønderslev,Herning,12
Brønderslev,Silkeborg,11
Brønderslev,Gladsaxe,9
Brønderslev,Skive,9
Brønderslev,Ringkøbing-Skjern,7
Brønderslev,Fredericia,6
Brønderslev,Brøndby,5
Brønderslev,Hvidovre,5
Brønderslev,Vejle,5
Brønderslev,Norddjurs,5
Brønderslev,Gentofte,4
Brønderslev,Høje-Taastrup,4
Brønderslev,Tårnby,4
Brønderslev,Fredensborg,4
Brønderslev,Kalundborg,4
Brønderslev,Ringsted,4
Brønderslev,Slagelse,4
Brønderslev,Middelfart,4
Brønderslev,Assens,4
Brønderslev,Varde,4
Brønderslev,Aabenraa,4
Brønderslev,Kolding,4
Brønderslev,Syddjurs,4
Brønderslev,Skanderborg,4
Brønderslev,Hedensted,4
Brønderslev,Glostrup,3
Brønderslev,Albertslund,3
Brønderslev,Lyngby-Taarbæk,3
Brønderslev,Rødovre,3
Brønderslev,Køge,3
Brønderslev,Roskilde,3
Brønderslev,Odsherred,3
Brønderslev,Odder,3
Brønderslev,Morsø,3
Brønderslev,Læsø,3
Brønderslev,Frederiksberg,2
Brønderslev,Herlev,2
Brønderslev,Rudersdal,2
Brønderslev,Greve,2
Brønderslev,Vordingborg,2
Brønderslev,Faaborg-Midtfyn,2
Brønderslev,Haderslev,2
Brønderslev,Billund,2
Brønderslev,Sønderborg,2
Brønderslev,Ishøj,1
Brønderslev,Vallensbæk,1
Brønderslev,Allerød,1
Brønderslev,Helsingør,1
Brønderslev,Hillerød,1
Brønderslev,Hørsholm,1
Brønderslev,Egedal,1
Brønderslev,Frederikssund,1
Brønderslev,Holbæk,1
Brønderslev,Stevns,1
Brønderslev,Næstved,1
Brønderslev,Guldborgsund,1
Brønderslev,Bornholm,1
Brønderslev,Struer,1
Brønderslev,Dragør,0
Brønderslev,Furesø,0
Brønderslev,Halsnæs,0
Brønderslev,Solrød,0
Brønderslev,Gribskov,0
Brønderslev,Faxe,0
Brønderslev,Sorø,0
Brønderslev,Lejre,0
Brønderslev,Lolland,0
Brønderslev,Christiansø,0
Brønderslev,Kerteminde,0
Brønderslev,Nyborg,0
Brønderslev,Svendborg,0
Brønderslev,Nordfyns,0
Brønderslev,Langeland,0
Brønderslev,Ærø,0
Brønderslev,Tønder,0
Brønderslev,Fanø,0
Brønderslev,Vejen,0
Brønderslev,Lemvig,0
Brønderslev,Samsø,0
Christiansø,Christiansø,32
Christiansø,København,2
Christiansø,Frederikshavn,2
Christiansø,Køge,1
Christiansø,Bornholm,1
Christiansø,Uden for Danmark,1
Christiansø,Frederiksberg,0
Christiansø,Ballerup,0
Christiansø,Brøndby,0
Christiansø,Dragør,0
Christiansø,Gentofte,0
Christiansø,Gladsaxe,0
Christiansø,Glostrup,0
Christiansø,Herlev,0
Christiansø,Albertslund,0
Christiansø,Hvidovre,0
Christiansø,Høje-Taastrup,0
Christiansø,Lyngby-Taarbæk,0
Christiansø,Rødovre,0
Christiansø,Ishøj,0
Christiansø,Tårnby,0
Christiansø,Vallensbæk,0
Christiansø,Furesø,0
Christiansø,Allerød,0
Christiansø,Fredensborg,0
Christiansø,Helsingør,0
Christiansø,Hillerød,0
Christiansø,Hørsholm,0
Christiansø,Rudersdal,0
Christiansø,Egedal,0
Christiansø,Frederikssund,0
Christiansø,Greve,0
Christiansø,Halsnæs,0
Christiansø,Roskilde,0
Christiansø,Solrød,0
Christiansø,Gribskov,0
Christiansø,Odsherred,0
Christiansø,Holbæk,0
Christiansø,Faxe,0
Christiansø,Kalundborg,0
Christiansø,Ringsted,0
Christiansø,Slagelse,0
Christiansø,Stevns,0
Christiansø,Sorø,0
Christiansø,Lejre,0
Christiansø,Lolland,0
Christiansø,Næstved,0
Christiansø,Guldborgsund,0
Christiansø,Vordingborg,0
Christiansø,Middelfart,0
Christiansø,Assens,0
Christiansø,Faaborg-Midtfyn,0
Christiansø,Kerteminde,0
Christiansø,Nyborg,0
Christiansø,Odense,0
Christiansø,Svendborg,0
Christiansø,Nordfyns,0
Christiansø,Langeland,0
Christiansø,Ærø,0
Christiansø,Haderslev,0
Christiansø,Billund,0
Christiansø,Sønderborg,0
Christiansø,Tønder,0
Christiansø,Esbjerg,0
Christiansø,Fanø,0
Christiansø,Varde,0
Christiansø,Vejen,0
Christiansø,Aabenraa,0
Christiansø,Fredericia,0
Christiansø,Horsens,0
Christiansø,Kolding,0
Christiansø,Vejle,0
Christiansø,Herning,0
Christiansø,Holstebro,0
Christiansø,Lemvig,0
Christiansø,Struer,0
Christiansø,Syddjurs,0
Christiansø,Norddjurs,0
Christiansø,Favrskov,0
Christiansø,Odder,0
Christiansø,Randers,0
Christiansø,Silkeborg,0
Christiansø,Samsø,0
Christiansø,Skanderborg,0
Christiansø,Aarhus,0
Christiansø,Ikast-Brande,0
Christiansø,Ringkøbing-Skjern,0
Christiansø,Hedensted,0
Christiansø,Morsø,0
Christiansø,Skive,0
Christiansø,Thisted,0
Christiansø,Viborg,0
Christiansø,Brønderslev,0
Christiansø,Vesthimmerlands,0
Christiansø,Læsø,0
Christiansø,Rebild,0
Christiansø,Mariagerfjord,0
Christiansø,Jammerbugt,0
Christiansø,Aalborg,0
Christiansø,Hjørring,0
Dragør,København,2419
Dragør,Dragør,1522
Dragør,Tårnby,1151
Dragør,Frederiksberg,179
Dragør,Hvidovre,165
Dragør,Brøndby,130
Dragør,Ballerup,117
Dragør,Gladsaxe,103
Dragør,Gentofte,100
Dragør,Høje-Taastrup,94
Dragør,Glostrup,80
Dragør,Lyngby-Taarbæk,76
Dragør,Herlev,57
Dragør,Albertslund,48
Dragør,Roskilde,48
Dragør,Rødovre,47
Dragør,Rudersdal,45
Dragør,Greve,29
Dragør,Køge,28
Dragør,Allerød,27
Dragør,Hillerød,21
Dragør,Ishøj,17
Dragør,Helsingør,16
Dragør,Vallensbæk,15
Dragør,Egedal,14
Dragør,Uden for Danmark,14
Dragør,Slagelse,13
Dragør,Aarhus,13
Dragør,Ringsted,11
Dragør,Odense,11
Dragør,Furesø,10
Dragør,Fredensborg,10
Dragør,Hørsholm,10
Dragør,Næstved,9
Dragør,Gribskov,8
Dragør,Frederikssund,7
Dragør,Holbæk,6
Dragør,Aalborg,6
Dragør,Faxe,5
Dragør,Bornholm,5
Dragør,Vejle,5
Dragør,Ikast-Brande,5
Dragør,Frederikshavn,5
Dragør,Guldborgsund,4
Dragør,Kolding,4
Dragør,Holstebro,4
Dragør,Randers,4
Dragør,Solrød,3
Dragør,Vordingborg,3
Dragør,Fredericia,3
Dragør,Skive,3
Dragør,Viborg,3
Dragør,Hjørring,3
Dragør,Halsnæs,2
Dragør,Odsherred,2
Dragør,Sorø,2
Dragør,Lejre,2
Dragør,Lolland,2
Dragør,Middelfart,2
Dragør,Haderslev,2
Dragør,Sønderborg,2
Dragør,Favrskov,2
Dragør,Silkeborg,2
Dragør,Thisted,2
Dragør,Stevns,1
Dragør,Faaborg-Midtfyn,1
Dragør,Nordfyns,1
Dragør,Ærø,1
Dragør,Tønder,1
Dragør,Esbjerg,1
Dragør,Struer,1
Dragør,Syddjurs,1
Dragør,Samsø,1
Dragør,Skanderborg,1
Dragør,Ringkøbing-Skjern,1
Dragør,Morsø,1
Dragør,Kalundborg,0
Dragør,Christiansø,0
Dragør,Assens,0
Dragør,Kerteminde,0
Dragør,Nyborg,0
Dragør,Svendborg,0
Dragør,Langeland,0
Dragør,Billund,0
Dragør,Fanø,0
Dragør,Varde,0
Dragør,Vejen,0
Dragør,Aabenraa,0
Dragør,Horsens,0
Dragør,Herning,0
Dragør,Lemvig,0
Dragør,Norddjurs,0
Dragør,Odder,0
Dragør,Hedensted,0
Dragør,Brønderslev,0
Dragør,Vesthimmerlands,0
Dragør,Læsø,0
Dragør,Rebild,0
Dragør,Mariagerfjord,0
Dragør,Jammerbugt,0
Egedal,Egedal,5285
Egedal,København,3541
Egedal,Ballerup,2839
Egedal,Gladsaxe,899
Egedal,Herlev,756
Egedal,Frederikssund,693
Egedal,Roskilde,629
Egedal,Furesø,595
Egedal,Høje-Taastrup,568
Egedal,Hillerød,554
Egedal,Gentofte,438
Egedal,Lyngby-Taarbæk,435
Egedal,Rudersdal,428
Egedal,Glostrup,424
Egedal,Allerød,423
Egedal,Albertslund,409
Egedal,Frederiksberg,397
Egedal,Brøndby,365
Egedal,Hvidovre,332
Egedal,Rødovre,268
Egedal,Tårnby,182
Egedal,Greve,131
Egedal,Hørsholm,88
Egedal,Ishøj,87
Egedal,Fredensborg,79
Egedal,Køge,78
Egedal,Helsingør,62
Egedal,Gribskov,59
Egedal,Halsnæs,53
Egedal,Aarhus,50
Egedal,Holbæk,43
Egedal,Vallensbæk,36
Egedal,Ringsted,35
Egedal,Slagelse,28
Egedal,Næstved,22
Egedal,Solrød,21
Egedal,Odsherred,21
Egedal,Kalundborg,21
Egedal,Aalborg,21
Egedal,Lejre,19
Egedal,Odense,18
Egedal,Faxe,14
Egedal,Uden for Danmark,14
Egedal,Sorø,13
Egedal,Silkeborg,12
Egedal,Vejle,10
Egedal,Guldborgsund,9
Egedal,Viborg,9
Egedal,Skive,8
Egedal,Horsens,7
Egedal,Kolding,6
Egedal,Holstebro,6
Egedal,Randers,6
Egedal,Frederikshavn,6
Egedal,Herning,5
Egedal,Dragør,4
Egedal,Stevns,4
Egedal,Vordingborg,4
Egedal,Fredericia,4
Egedal,Middelfart,3
Egedal,Faaborg-Midtfyn,3
Egedal,Esbjerg,3
Egedal,Bornholm,2
Egedal,Assens,2
Egedal,Sønderborg,2
Egedal,Varde,2
Egedal,Aabenraa,2
Egedal,Syddjurs,2
Egedal,Norddjurs,2
Egedal,Ikast-Brande,2
Egedal,Thisted,2
Egedal,Rebild,2
Egedal,Lolland,1
Egedal,Ærø,1
Egedal,Billund,1
Egedal,Vejen,1
Egedal,Lemvig,1
Egedal,Skanderborg,1
Egedal,Hedensted,1
Egedal,Jammerbugt,1
Egedal,Hjørring,1
Egedal,Christiansø,0
Egedal,Kerteminde,0
Egedal,Nyborg,0
Egedal,Svendborg,0
Egedal,Nordfyns,0
Egedal,Langeland,0
Egedal,Haderslev,0
Egedal,Tønder,0
Egedal,Fanø,0
Egedal,Struer,0
Egedal,Favrskov,0
Egedal,Odder,0
Egedal,Samsø,0
Egedal,Ringkøbing-Skjern,0
Egedal,Morsø,0
Egedal,Brønderslev,0
Egedal,Vesthimmerlands,0
Egedal,Læsø,0
Egedal,Mariagerfjord,0
Esbjerg,Esbjerg,45323
Esbjerg,Varde,2572
Esbjerg,Vejen,1454
Esbjerg,Kolding,689
Esbjerg,Tønder,542
Esbjerg,Billund,440
Esbjerg,Uden for Danmark,323
Esbjerg,Haderslev,321
Esbjerg,Vejle,250
Esbjerg,Ringkøbing-Skjern,248
Esbjerg,København,245
Esbjerg,Fanø,205
Esbjerg,Aarhus,204
Esbjerg,Fredericia,201
Esbjerg,Odense,168
Esbjerg,Aabenraa,134
Esbjerg,Aalborg,112
Esbjerg,Ikast-Brande,109
Esbjerg,Herning,91
Esbjerg,Horsens,71
Esbjerg,Viborg,51
Esbjerg,Sønderborg,49
Esbjerg,Middelfart,44
Esbjerg,Ballerup,37
Esbjerg,Frederikshavn,31
Esbjerg,Gentofte,29
Esbjerg,Silkeborg,29
Esbjerg,Gladsaxe,28
Esbjerg,Holstebro,28
Esbjerg,Brøndby,23
Esbjerg,Skanderborg,22
Esbjerg,Hedensted,21
Esbjerg,Lyngby-Taarbæk,19
Esbjerg,Hvidovre,18
Esbjerg,Høje-Taastrup,16
Esbjerg,Frederiksberg,15
Esbjerg,Albertslund,15
Esbjerg,Roskilde,14
Esbjerg,Slagelse,14
Esbjerg,Næstved,14
Esbjerg,Skive,14
Esbjerg,Glostrup,13
Esbjerg,Randers,13
Esbjerg,Allerød,12
Esbjerg,Rudersdal,12
Esbjerg,Lemvig,12
Esbjerg,Hjørring,12
Esbjerg,Greve,11
Esbjerg,Køge,11
Esbjerg,Assens,11
Esbjerg,Tårnby,9
Esbjerg,Svendborg,9
Esbjerg,Vesthimmerlands,9
Esbjerg,Kalundborg,8
Esbjerg,Ringsted,8
Esbjerg,Morsø,8
Esbjerg,Herlev,7
Esbjerg,Nordfyns,7
Esbjerg,Favrskov,7
Esbjerg,Fredensborg,6
Esbjerg,Helsingør,6
Esbjerg,Hillerød,6
Esbjerg,Nyborg,6
Esbjerg,Thisted,6
Esbjerg,Mariagerfjord,6
Esbjerg,Rødovre,5
Esbjerg,Faxe,5
Esbjerg,Faaborg-Midtfyn,5
Esbjerg,Kerteminde,5
Esbjerg,Syddjurs,5
Esbjerg,Odder,5
Esbjerg,Jammerbugt,5
Esbjerg,Furesø,4
Esbjerg,Frederikssund,4
Esbjerg,Lolland,4
Esbjerg,Bornholm,4
Esbjerg,Struer,4
Esbjerg,Gribskov,3
Esbjerg,Odsherred,3
Esbjerg,Guldborgsund,3
Esbjerg,Hørsholm,2
Esbjerg,Holbæk,2
Esbjerg,Sorø,2
Esbjerg,Norddjurs,2
Esbjerg,Brønderslev,2
Esbjerg,Ishøj,1
Esbjerg,Egedal,1
Esbjerg,Halsnæs,1
Esbjerg,Solrød,1
Esbjerg,Stevns,1
Esbjerg,Vordingborg,1
Esbjerg,Ærø,1
Esbjerg,Samsø,1
Esbjerg,Læsø,1
Esbjerg,Rebild,1
Esbjerg,Dragør,0
Esbjerg,Vallensbæk,0
Esbjerg,Lejre,0
Esbjerg,Christiansø,0
Esbjerg,Langeland,0
Faaborg-Midtfyn,Faaborg-Midtfyn,12564
Faaborg-Midtfyn,Odense,5339
Faaborg-Midtfyn,Svendborg,1697
Faaborg-Midtfyn,Assens,778
Faaborg-Midtfyn,Nyborg,587
Faaborg-Midtfyn,Kerteminde,332
Faaborg-Midtfyn,Middelfart,200
Faaborg-Midtfyn,København,185
Faaborg-Midtfyn,Fredericia,140
Faaborg-Midtfyn,Kolding,133
Faaborg-Midtfyn,Nordfyns,128
Faaborg-Midtfyn,Aarhus,110
Faaborg-Midtfyn,Vejle,80
Faaborg-Midtfyn,Uden for Danmark,67
Faaborg-Midtfyn,Langeland,62
Faaborg-Midtfyn,Slagelse,52
Faaborg-Midtfyn,Esbjerg,52
Faaborg-Midtfyn,Haderslev,43
Faaborg-Midtfyn,Ballerup,26
Faaborg-Midtfyn,Horsens,25
Faaborg-Midtfyn,Vejen,24
Faaborg-Midtfyn,Aalborg,23
Faaborg-Midtfyn,Albertslund,21
Faaborg-Midtfyn,Høje-Taastrup,19
Faaborg-Midtfyn,Sønderborg,19
Faaborg-Midtfyn,Brøndby,18
Faaborg-Midtfyn,Frederiksberg,14
Faaborg-Midtfyn,Hvidovre,14
Faaborg-Midtfyn,Køge,14
Faaborg-Midtfyn,Ærø,14
Faaborg-Midtfyn,Gladsaxe,13
Faaborg-Midtfyn,Aabenraa,13
Faaborg-Midtfyn,Hedensted,13
Faaborg-Midtfyn,Lyngby-Taarbæk,12
Faaborg-Midtfyn,Roskilde,12
Faaborg-Midtfyn,Holstebro,12
Faaborg-Midtfyn,Skanderborg,12
Faaborg-Midtfyn,Kalundborg,11
Faaborg-Midtfyn,Randers,11
Faaborg-Midtfyn,Frederikshavn,11
Faaborg-Midtfyn,Herning,10
Faaborg-Midtfyn,Ikast-Brande,10
Faaborg-Midtfyn,Skive,10
Faaborg-Midtfyn,Allerød,9
Faaborg-Midtfyn,Varde,9
Faaborg-Midtfyn,Gentofte,8
Faaborg-Midtfyn,Herlev,8
Faaborg-Midtfyn,Ringsted,8
Faaborg-Midtfyn,Glostrup,7
Faaborg-Midtfyn,Tårnby,7
Faaborg-Midtfyn,Greve,7
Faaborg-Midtfyn,Favrskov,7
Faaborg-Midtfyn,Ringkøbing-Skjern,7
Faaborg-Midtfyn,Helsingør,6
Faaborg-Midtfyn,Rudersdal,6
Faaborg-Midtfyn,Faxe,6
Faaborg-Midtfyn,Billund,6
Faaborg-Midtfyn,Viborg,6
Faaborg-Midtfyn,Ishøj,5
Faaborg-Midtfyn,Furesø,5
Faaborg-Midtfyn,Fredensborg,5
Faaborg-Midtfyn,Hillerød,5
Faaborg-Midtfyn,Frederikssund,5
Faaborg-Midtfyn,Lolland,5
Faaborg-Midtfyn,Næstved,5
Faaborg-Midtfyn,Syddjurs,5
Faaborg-Midtfyn,Silkeborg,5
Faaborg-Midtfyn,Jammerbugt,5
Faaborg-Midtfyn,Rødovre,4
Faaborg-Midtfyn,Sorø,4
Faaborg-Midtfyn,Guldborgsund,4
Faaborg-Midtfyn,Tønder,4
Faaborg-Midtfyn,Norddjurs,4
Faaborg-Midtfyn,Thisted,4
Faaborg-Midtfyn,Hjørring,4
Faaborg-Midtfyn,Egedal,3
Faaborg-Midtfyn,Gribskov,3
Faaborg-Midtfyn,Stevns,3
Faaborg-Midtfyn,Vordingborg,3
Faaborg-Midtfyn,Bornholm,3
Faaborg-Midtfyn,Odder,3
Faaborg-Midtfyn,Vesthimmerlands,3
Faaborg-Midtfyn,Rebild,3
Faaborg-Midtfyn,Hørsholm,2
Faaborg-Midtfyn,Mariagerfjord,2
Faaborg-Midtfyn,Dragør,1
Faaborg-Midtfyn,Vallensbæk,1
Faaborg-Midtfyn,Halsnæs,1
Faaborg-Midtfyn,Solrød,1
Faaborg-Midtfyn,Holbæk,1
Faaborg-Midtfyn,Struer,1
Faaborg-Midtfyn,Brønderslev,1
Faaborg-Midtfyn,Odsherred,0
Faaborg-Midtfyn,Lejre,0
Faaborg-Midtfyn,Christiansø,0
Faaborg-Midtfyn,Fanø,0
Faaborg-Midtfyn,Lemvig,0
Faaborg-Midtfyn,Samsø,0
Faaborg-Midtfyn,Morsø,0
Faaborg-Midtfyn,Læsø,0
Fanø,Fanø,775
Fanø,Esbjerg,521
Fanø,Uden for Danmark,70
Fanø,Varde,25
Fanø,København,14
Fanø,Kolding,10
Fanø,Billund,8
Fanø,Vejen,6
Fanø,Odense,5
Fanø,Fredericia,5
Fanø,Aarhus,5
Fanø,Lyngby-Taarbæk,4
Fanø,Tønder,3
Fanø,Ikast-Brande,3
Fanø,Ringkøbing-Skjern,3
Fanø,Frederikshavn,3
Fanø,Frederiksberg,2
Fanø,Assens,2
Fanø,Kerteminde,2
Fanø,Sønderborg,2
Fanø,Vejle,2
Fanø,Herning,2
Fanø,Viborg,2
Fanø,Aalborg,2
Fanø,Brøndby,1
Fanø,Hvidovre,1
Fanø,Fredensborg,1
Fanø,Egedal,1
Fanø,Kalundborg,1
Fanø,Ringsted,1
Fanø,Næstved,1
Fanø,Haderslev,1
Fanø,Aabenraa,1
Fanø,Holstebro,1
Fanø,Lemvig,1
Fanø,Norddjurs,1
Fanø,Skive,1
Fanø,Hjørring,1
Fanø,Ballerup,0
Fanø,Dragør,0
Fanø,Gentofte,0
Fanø,Gladsaxe,0
Fanø,Glostrup,0
Fanø,Herlev,0
Fanø,Albertslund,0
Fanø,Høje-Taastrup,0
Fanø,Rødovre,0
Fanø,Ishøj,0
Fanø,Tårnby,0
Fanø,Vallensbæk,0
Fanø,Furesø,0
Fanø,Allerød,0
Fanø,Helsingør,0
Fanø,Hillerød,0
Fanø,Hørsholm,0
Fanø,Rudersdal,0
Fanø,Frederikssund,0
Fanø,Greve,0
Fanø,Køge,0
Fanø,Halsnæs,0
Fanø,Roskilde,0
Fanø,Solrød,0
Fanø,Gribskov,0
Fanø,Odsherred,0
Fanø,Holbæk,0
Fanø,Faxe,0
Fanø,Slagelse,0
Fanø,Stevns,0
Fanø,Sorø,0
Fanø,Lejre,0
Fanø,Lolland,0
Fanø,Guldborgsund,0
Fanø,Vordingborg,0
Fanø,Bornholm,0
Fanø,Middelfart,0
Fanø,Christiansø,0
Fanø,Faaborg-Midtfyn,0
Fanø,Nyborg,0
Fanø,Svendborg,0
Fanø,Nordfyns,0
Fanø,Langeland,0
Fanø,Ærø,0
Fanø,Horsens,0
Fanø,Struer,0
Fanø,Syddjurs,0
Fanø,Favrskov,0
Fanø,Odder,0
Fanø,Randers,0
Fanø,Silkeborg,0
Fanø,Samsø,0
Fanø,Skanderborg,0
Fanø,Hedensted,0
Fanø,Morsø,0
Fanø,Thisted,0
Fanø,Brønderslev,0
Fanø,Vesthimmerlands,0
Fanø,Læsø,0
Fanø,Rebild,0
Fanø,Mariagerfjord,0
Fanø,Jammerbugt,0
Favrskov,Favrskov,9891
Favrskov,Aarhus,7793
Favrskov,Randers,1370
Favrskov,Viborg,1156
Favrskov,Silkeborg,843
Favrskov,Skanderborg,728
Favrskov,Syddjurs,216
Favrskov,Horsens,181
Favrskov,Aalborg,163
Favrskov,København,157
Favrskov,Mariagerfjord,114
Favrskov,Norddjurs,103
Favrskov,Vejle,78
Favrskov,Ikast-Brande,71
Favrskov,Kolding,69
Favrskov,Herning,63
Favrskov,Odder,47
Favrskov,Hedensted,41
Favrskov,Fredericia,38
Favrskov,Uden for Danmark,36
Favrskov,Odense,32
Favrskov,Skive,32
Favrskov,Vesthimmerlands,25
Favrskov,Esbjerg,24
Favrskov,Rebild,24
Favrskov,Holstebro,22
Favrskov,Albertslund,19
Favrskov,Ringkøbing-Skjern,19
Favrskov,Rudersdal,18
Favrskov,Ballerup,17
Favrskov,Billund,17
Favrskov,Gladsaxe,15
Favrskov,Brøndby,14
Favrskov,Lyngby-Taarbæk,14
Favrskov,Varde,13
Favrskov,Høje-Taastrup,12
Favrskov,Middelfart,12
Favrskov,Slagelse,11
Favrskov,Frederiksberg,9
Favrskov,Hvidovre,9
Favrskov,Sønderborg,9
Favrskov,Aabenraa,9
Favrskov,Gentofte,8
Favrskov,Herlev,8
Favrskov,Frederikshavn,8
Favrskov,Allerød,7
Favrskov,Greve,6
Favrskov,Køge,6
Favrskov,Roskilde,6
Favrskov,Thisted,6
Favrskov,Glostrup,5
Favrskov,Fredensborg,5
Favrskov,Ringsted,5
Favrskov,Struer,5
Favrskov,Morsø,5
Favrskov,Jammerbugt,5
Favrskov,Hillerød,4
Favrskov,Egedal,4
Favrskov,Assens,4
Favrskov,Svendborg,4
Favrskov,Vejen,4
Favrskov,Lemvig,4
Favrskov,Hjørring,4
Favrskov,Furesø,3
Favrskov,Helsingør,3
Favrskov,Frederikssund,3
Favrskov,Rødovre,2
Favrskov,Tårnby,2
Favrskov,Hørsholm,2
Favrskov,Sorø,2
Favrskov,Næstved,2
Favrskov,Faaborg-Midtfyn,2
Favrskov,Nyborg,2
Favrskov,Haderslev,2
Favrskov,Tønder,2
Favrskov,Samsø,2
Favrskov,Brønderslev,2
Favrskov,Dragør,1
Favrskov,Ishøj,1
Favrskov,Halsnæs,1
Favrskov,Solrød,1
Favrskov,Odsherred,1
Favrskov,Holbæk,1
Favrskov,Faxe,1
Favrskov,Lejre,1
Favrskov,Guldborgsund,1
Favrskov,Langeland,1
Favrskov,Vallensbæk,0
Favrskov,Gribskov,0
Favrskov,Kalundborg,0
Favrskov,Stevns,0
Favrskov,Lolland,0
Favrskov,Vordingborg,0
Favrskov,Bornholm,0
Favrskov,Christiansø,0
Favrskov,Kerteminde,0
Favrskov,Nordfyns,0
Favrskov,Ærø,0
Favrskov,Fanø,0
Favrskov,Læsø,0
Faxe,Faxe,7450
Faxe,Køge,1627
Faxe,København,1101
Faxe,Næstved,1101
Faxe,Ringsted,575
Faxe,Stevns,535
Faxe,Roskilde,429
Faxe,Vordingborg,308
Faxe,Høje-Taastrup,293
Faxe,Greve,288
Faxe,Hvidovre,251
Faxe,Ballerup,242
Faxe,Brøndby,216
Faxe,Albertslund,186
Faxe,Glostrup,178
Faxe,Frederiksberg,176
Faxe,Tårnby,156
Faxe,Gladsaxe,154
Faxe,Slagelse,131
Faxe,Solrød,110
Faxe,Herlev,105
Faxe,Rødovre,94
Faxe,Ishøj,94
Faxe,Guldborgsund,86
Faxe,Holbæk,77
Faxe,Gentofte,69
Faxe,Sorø,68
Faxe,Lyngby-Taarbæk,64
Faxe,Lejre,58
Faxe,Rudersdal,50
Faxe,Hillerød,41
Faxe,Aarhus,29
Faxe,Lolland,26
Faxe,Allerød,25
Faxe,Vallensbæk,24
Faxe,Uden for Danmark,24
Faxe,Egedal,23
Faxe,Kalundborg,22
Faxe,Furesø,21
Faxe,Frederikssund,18
Faxe,Helsingør,16
Faxe,Odense,16
Faxe,Gribskov,14
Faxe,Aalborg,14
Faxe,Vejle,13
Faxe,Fredensborg,10
Faxe,Odsherred,9
Faxe,Viborg,9
Faxe,Hørsholm,8
Faxe,Middelfart,8
Faxe,Aabenraa,8
Faxe,Kolding,8
Faxe,Mariagerfjord,8
Faxe,Horsens,7
Faxe,Fredericia,6
Faxe,Frederikshavn,6
Faxe,Esbjerg,5
Faxe,Dragør,4
Faxe,Bornholm,4
Faxe,Assens,4
Faxe,Faaborg-Midtfyn,4
Faxe,Varde,4
Faxe,Randers,4
Faxe,Hedensted,4
Faxe,Vesthimmerlands,4
Faxe,Svendborg,3
Faxe,Vejen,3
Faxe,Odder,3
Faxe,Silkeborg,3
Faxe,Skanderborg,3
Faxe,Halsnæs,2
Faxe,Haderslev,2
Faxe,Holstebro,2
Faxe,Syddjurs,2
Faxe,Norddjurs,2
Faxe,Ikast-Brande,2
Faxe,Ringkøbing-Skjern,2
Faxe,Skive,2
Faxe,Rebild,2
Faxe,Hjørring,2
Faxe,Nordfyns,1
Faxe,Langeland,1
Faxe,Sønderborg,1
Faxe,Tønder,1
Faxe,Herning,1
Faxe,Lemvig,1
Faxe,Favrskov,1
Faxe,Christiansø,0
Faxe,Kerteminde,0
Faxe,Nyborg,0
Faxe,Ærø,0
Faxe,Billund,0
Faxe,Fanø,0
Faxe,Struer,0
Faxe,Samsø,0
Faxe,Morsø,0
Faxe,Thisted,0
Faxe,Brønderslev,0
Faxe,Læsø,0
Faxe,Jammerbugt,0
Fredensborg,Fredensborg,5569
Fredensborg,København,3346
Fredensborg,Helsingør,1445
Fredensborg,Hørsholm,1280
Fredensborg,Hillerød,1157
Fredensborg,Rudersdal,1054
Fredensborg,Gentofte,699
Fredensborg,Lyngby-Taarbæk,622
Fredensborg,Ballerup,446
Fredensborg,Gladsaxe,438
Fredensborg,Allerød,411
Fredensborg,Frederiksberg,294
Fredensborg,Gribskov,180
Fredensborg,Herlev,167
Fredensborg,Furesø,159
Fredensborg,Brøndby,157
Fredensborg,Glostrup,153
Fredensborg,Høje-Taastrup,144
Fredensborg,Albertslund,140
Fredensborg,Hvidovre,129
Fredensborg,Tårnby,113
Fredensborg,Frederikssund,104
Fredensborg,Rødovre,101
Fredensborg,Roskilde,67
Fredensborg,Halsnæs,62
Fredensborg,Egedal,55
Fredensborg,Greve,40
Fredensborg,Køge,35
Fredensborg,Aarhus,35
Fredensborg,Uden for Danmark,27
Fredensborg,Ishøj,26
Fredensborg,Slagelse,20
Fredensborg,Aalborg,19
Fredensborg,Vallensbæk,16
Fredensborg,Holbæk,14
Fredensborg,Lejre,14
Fredensborg,Odense,14
Fredensborg,Ringsted,11
Fredensborg,Kalundborg,9
Fredensborg,Næstved,9
Fredensborg,Sønderborg,9
Fredensborg,Frederikshavn,9
Fredensborg,Horsens,8
Fredensborg,Kolding,8
Fredensborg,Holstebro,8
Fredensborg,Solrød,7
Fredensborg,Vordingborg,7
Fredensborg,Esbjerg,7
Fredensborg,Vejle,7
Fredensborg,Dragør,6
Fredensborg,Bornholm,6
Fredensborg,Fredericia,6
Fredensborg,Silkeborg,6
Fredensborg,Odsherred,5
Fredensborg,Lolland,5
Fredensborg,Aabenraa,5
Fredensborg,Faxe,4
Fredensborg,Haderslev,4
Fredensborg,Varde,4
